Transaction_ID,Date,Day_of_Week,Branch_ID,Branch_Location,Product_ID,Drug_Name,Category,Quantity,Unit_Price_KES,Total_Sale_KES,Payment_Method
1248,2025-10-04,Saturday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,3,30,90,M-Pesa
1249,2025-10-04,Saturday,B02,embakasi,P001,Paracetamol 500mg,Pain Relief,2,10,20,Card
1250,2025-10-04,Saturday,B02,Embakasi,P010,Antacid Tablets,Digestive,1,20,20,Card
1251,2025-10-04,Saturday,B02,Embakasi,P008,Insulin,Diabetes,3,450,1350,M pesa
1252,2025-10-04,Saturday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,1,35,35,M-Pesa
1253,2025-10-04,Saturday,B02,Embakasi,P007,Metformin 500mg,Diabetes,1,40,40,Card
1254,2025-10-04,Saturday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,2,35,70,M-Pesa
1255,2025-10-04,Saturday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,3,25,75,Card
1256,2025-10-04,Saturday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,3,35,105,M-Pesa
1257,2025-10-04,Saturday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,2,25,50,Card
1258,2025-10-04,Saturday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,2,120,240,Insurance
1259,2025-10-04,Saturday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,3,90,270,Insurance
1260,2025-10-04,Saturday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,3,35,105,Cash
1261,2025-10-04,Saturday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,2,15,30,M-Pesa
1262,2025-10-04,Saturday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,1,120,120,M-Pesa
1263,2025-10-04,Saturday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,1,120,120,
1264,2025-10-04,Saturday,B02,,P006,Cough Syrup,Cold & Flu,2,90,180,M-Pesa
1265,2025-10-04,Saturday,B02,embakasi,P007,Metformin 500mg,Diabetes,1,40,40,Insurance
1266,2025-10-04,Saturday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,2,25,50,Cash
1267,2025-10-04,Saturday,B02,Embakasi,P007,Metformin 500mg,Diabetes,1,40,40,M-Pesa
1268,2025-10-04,Saturday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,1,25,25,Cash
1269,2025-10-04,Saturday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,3,35,105,Cash
1270,2025-10-04,Saturday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,3,120,360,M-Pesa
1271,2025-10-04,Saturday,B02,Embakasi,P008,Insulin,Diabetes,1,450,450,Cash
1272,2025-10-05,Sunday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,3,25,75,M-Pesa
1273,2025-10-05,Sunday,B01,Nairobi CBD,P008,Insulin,Diabetes,3,450,1350,Cash
1274,2025-10-05,Sunday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,3,35,105, M-Pesa
1275,2025-10-05,Sunday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,2,20,40,M-Pesa
1276,2025-10-05,Sunday,B01,,P002,Ibuprofen 200mg,Pain Relief,1,15,15,M-Pesa
1277,2025-10-05,Sunday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,3,35,105,Card
1278,2025-10-05,Sunday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,1,35,35,Card
1279,2025-10-05,Sunday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,2,35,70,M pesa
1280,2025-10-05,Sunday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,2,30,60,M-Pesa
1281,2025-10-05,Sunday,B01,Nairobi CBD,P008,Insulin,Diabetes,3,450,1350, M-Pesa
1282,2025-10-05,Sunday,B01,Nairobi CBD,P008,Insulin,Diabetes,2,450,900,M-Pesa
1283,2025-10-05,Sunday,B01,Nairobi CBD,P009,,Hypertension,1,30,30,M-Pesa
1284,2025-10-05,Sunday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,3,90,270,
1285,2025-10-05,Sunday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,1,30,30,M-Pesa
1286,2025-10-05,Sunday,B01,,P002,Ibuprofen 200mg,Pain Relief,1,15,15, M pesa
1287,2025-10-05,Sunday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,2,30,60,Cash
1288,2025-10-05,Sunday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,2,10,20,M-Pesa
1289,2025-10-05,Sunday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,2,25,61,M-Pesa
1290,2025-10-05,Sunday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,2,20,40,M-Pesa
1291,2025-10-05,Sunday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,2,35,70,Cash
1292,2025-10-05,Sunday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,3,30,90,M-Pesa
1293,2025-10-05,Sunday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,1,25,25,M-Pesa
1294,2025-10-05,Sunday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,1,30,30,Cash
1295,2025-10-05,Sunday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,1,25,25,M-Pesa
1296,2025-10-05,Sunday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,1,40,51,M-Pesa
1297,2025-10-05,Sunday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,2,20,40,M-Pesa
1298,2025-10-05,Sunday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,1,35,35,M-Pesa
1299,2025-10-05,Sunday,B01,Nairobi CBD,P008,,Diabetes,3,450,1350,M-Pesa
1300,2025-10-05,Sunday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,3,35,105,M-Pesa
1301,2025-10-05,Sunday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,1,120,120,M-Pesa
1302,2025-10-05,Sunday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,1,30,30,Card
1303,2025-10-05,Sunday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,3,120,360,M-Pesa
1304,2025-10-05,Sunday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,3,15,45,M-Pesa
1305,2025-10-05,Sunday,B01,Nairobi CBD,P008,Insulin,Diabetes,2,450,900,Card
1306,2025-10-05,Sunday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,3,20,60,Cash
1307,2025-10-05,Sunday,B02,embakasi,P005,,Supplement,2,25,50,M-Pesa
1308,2025-10-05,Sunday,B02,Embakasi,P007,Metformin 500mg,Diabetes,2,40,80,M-Pesa
1309,2025-10-05,Sunday,B02,Embakasi,P007,Metformin 500mg,Diabetes,2,40,80,M pesa
1310,2025-10-05,Sunday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,2,15,30,M-Pesa
1311,2025-10-05,Sunday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,1,90,90,Card
1312,2025-10-05,Sunday,B02,embakasi,P008,Insulin,Diabetes,3,450,1350,M-Pesa
1313,2025-10-05,Sunday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,2,35,70,Cash
1314,2025-10-05,Sunday,B02,Embakasi,P007,Metformin 500mg,Diabetes,3,40,120,Card
1315,2025-10-05,Sunday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,3,30,90,M-Pesa
1316,2025-10-05,Sunday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,2,10,20,Cash
1317,2025-10-05,Sunday,B02,,P010,Antacid Tablets,Digestive,1,20,20,M-Pesa
1318,2025-10-05,Sunday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,2,90,180,Cash
1319,2025-10-05,Sunday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,1,25,25,M-Pesa
1320,2025-10-05,Sunday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,3,15,45,Card
1321,2025-10-05,Sunday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,1,10,10,M-Pesa
1322,2025-10-05,Sunday,B02,Embakasi,P008,Insulin,Diabetes,1,450,450,
1323,2025-10-05,Sunday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,1,120,120,
1324,2025-10-05,Sunday,B02,embakasi,P009,Amlodipine 5mg,Hypertension,3,30,90,M-Pesa
1325,2025-10-05,Sunday,B02,Embakasi,P005,,Supplement,3,25,75,Card
1326,2025-10-05,Sunday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,1,35,35,Cash
1327,2025-10-05,Sunday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,1,15,15,Cash
1328,2025-10-05,Sunday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,2,15,30, Cash
1329,2025-10-05,Sunday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,1,10,10,M-Pesa
1330,2025-10-05,Sunday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,2,25,50,M-Pesa
1331,2025-10-05,Sunday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,1,15,15,Cash
1332,2025-10-05,Sunday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,2,30,60,M-Pesa
1333,2025-10-05,Sunday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,3,25,75,M pesa
1334,2025-10-05,Sunday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,1,35,35,M-Pesa
1335,2025-10-05,Sunday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,1,25,25,M-Pesa
1336,2025-10-05,Sunday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,1,90,90,M-Pesa
1337,2025-10-05,Sunday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,1,35,35,M-Pesa
1338,2025-10-05,Sunday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,2,30,60,M-Pesa
1339,2025-10-05,Sunday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,1,90,90,M-Pesa
1340,2025-10-05,Sunday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,3,25,75,Cash
1341,2025-10-05,Sunday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,3,25,75,M-Pesa
1342,2025-10-06,Monday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,1,40,40,
1343,2025-10-06,Monday,B01,Nairobi CBD,P007,,Diabetes,3,40,120,Card
1344,2025-10-06,Monday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,1,25,25,Cash
1345,2025-10-06,Monday,B01,,P001,Paracetamol 500mg,Pain Relief,1,10,10,
1346,2025-10-06,Monday,B01,Nairobi CBD,P008,Insulin,Diabetes,3,450,1350, Cash
1347,2025-10-06,Monday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,1,90,90,
1348,2025-10-06,Monday,B01,Nairobi CBD,P002,,Pain Relief,3,15,45,M-Pesa
1349,2025-10-06,Monday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,2,30,60,Cash
1350,2025-10-06,Monday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,1,90,90,Card
1351,2025-10-06,Monday,B01,Nairobi CBD,P008,Insulin,Diabetes,2,450,900,Card
1352,2025-10-06,Monday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,3,20,60,
1353,2025-10-06,Monday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,2,120,240,M-Pesa
1354,2025-10-06,Monday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,2,90,180,Cash
1355,2025-10-06,Monday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,3,20,60,M-Pesa
1356,2025-10-06,Monday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,2,20,40,M-Pesa
1357,2025-10-06,Monday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,2,10,20,M-Pesa
1358,2025-10-06,Monday,B01,Nairobi CBD,P008,Insulin,Diabetes,3,450,1350,Insurance
1359,2025-10-06,Monday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,2,25,50,M pesa
1360,2025-10-06,Monday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,3,30,90,M-Pesa
1361,2025-10-06,Monday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,2,120,240,M-Pesa
1362,2025-10-06,Monday,B01,Nairobi CBD,P008,Insulin,Diabetes,3,450,1350,Cash
1363,2025-10-06,Monday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,3,30,90,M-Pesa
1364,2025-10-06,Monday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,2,35,70,M-Pesa
1365,2025-10-06,Monday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,2,20,40,M-Pesa
1366,2025-10-06,Monday,B01,Nairobi CBD,P008,,Diabetes,2,450,900,M-Pesa
1367,2025-10-06,Monday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,1,25,25,Card
1368,2025-10-06,Monday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,1,30,30,M-Pesa
1369,2025-10-06,Monday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,1,40,40,M-Pesa
1370,2025-10-06,Monday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,3,35,105,Cash
1371,2025-10-06,Monday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,2,120,240,Card
1372,2025-10-06,Monday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,3,30,90,Card
1373,2025-10-06,Monday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,1,10,10,M-Pesa
1374,2025-10-06,Monday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,2,120,240,Cash
1375,2025-10-06,Monday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,3,10,30,M-Pesa
1376,2025-10-06,Monday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,2,25,50,M-Pesa
1377,2025-10-06,Monday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,3,30,90,M-Pesa
1378,2025-10-06,Monday,B01,Nairobi CBD,P008,Insulin,Diabetes,2,450,900,M-Pesa
1379,2025-10-06,Monday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,1,40,40,M-Pesa
1380,2025-10-06,Monday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,2,30,60,M-Pesa
1381,2025-10-06,Monday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,3,90,270,M-Pesa
1382,2025-10-06,Monday,B02,Embakasi,P007,Metformin 500mg,Diabetes,1,40,51,M-Pesa
1383,2025-10-06,Monday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,1,30,30,Card
1384,2025-10-06,Monday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,1,90,90,M-Pesa
1385,2025-10-06,Monday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,2,35,70,
1386,2025-10-06,Monday,B02,,P009,Amlodipine 5mg,Hypertension,2,30,60,
1387,2025-10-06,Monday,B02,Embakasi,P008,Insulin,Diabetes,3,450,1350,M-Pesa
1388,2025-10-06,Monday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,3,10,30, M-Pesa
1389,2025-10-06,Monday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,3,15,45,Cash
1390,2025-10-06,Monday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,2,10,20,Card
1391,2025-10-06,Monday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,2,15,30,M-Pesa
1392,2025-10-06,Monday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,3,30,90,M pesa
1393,2025-10-06,Monday,B02,,P001,Paracetamol 500mg,Pain Relief,3,10,30,M-Pesa
1394,2025-10-06,Monday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,2,90,180,Card
1395,2025-10-06,Monday,B02,Embakasi,P007,,Diabetes,3,40,120,M-Pesa
1396,2025-10-06,Monday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,1,15,15,M-Pesa
1397,2025-10-06,Monday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,2,25,50,M-Pesa
1398,2025-10-06,Monday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,3,90,270,Cash
1399,2025-10-06,Monday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,2,120,240,Insurance
1400,2025-10-06,Monday,B02,Embakasi,P008,Insulin,Diabetes,1,450,450,M-Pesa
1401,2025-10-06,Monday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,2,30,60,Cash
1402,2025-10-06,Monday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,2,90,180,Cash
1403,2025-10-06,Monday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,2,120,240,Card
1404,2025-10-06,Monday,B02,Embakasi,P008,Insulin,Diabetes,2,450,900,M-Pesa
1405,2025-10-06,Monday,B02,Embakasi,P009,,Hypertension,1,30,30,Cash
1406,2025-10-06,Monday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,2,25,50,M-Pesa
1407,2025-10-06,Monday,B02,Embakasi,P010,Antacid Tablets,Digestive,2,20,40,M-Pesa
1408,2025-10-06,Monday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,3,10,30,Cash
1409,2025-10-06,Monday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,2,25,61,M-Pesa
1410,2025-10-06,Monday,B02,embakasi,P001,Paracetamol 500mg,Pain Relief,3,10,30,Card
1411,2025-10-06,Monday,B02,,P008,Insulin,Diabetes,1,450,450,M-Pesa
1412,2025-10-06,Monday,B02,Embakasi,P007,Metformin 500mg,Diabetes,1,40,40,M-Pesa
1413,2025-10-06,Monday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,1,90,90,
1414,2025-10-07,Tuesday,B01,Nairobi CBD,P004,,Antibiotic,1,120,120,M-Pesa
1415,2025-10-07,Tuesday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,3,120,360,M-Pesa
1416,2025-10-07,Tuesday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,2,30,60,M-Pesa
1417,2025-10-07,Tuesday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,1,15,15,Cash
1418,2025-10-07,Tuesday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,2,15,30,M-Pesa
1419,2025-10-07,Tuesday,B01,,P006,Cough Syrup,Cold & Flu,3,90,270,M-Pesa
1420,2025-10-07,Tuesday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,3,40,120,
1421,2025-10-07,Tuesday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,3,30,90,M-Pesa
1422,2025-10-07,Tuesday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,1,25,25,M-Pesa
1423,2025-10-07,Tuesday,B01,,P006,Cough Syrup,Cold & Flu,2,90,180,M-Pesa
1424,2025-10-07,Tuesday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,2,30,60,M-Pesa
1425,2025-10-07,Tuesday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,2,25,50,M-Pesa
1426,2025-10-07,Tuesday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,3,20,60,M-Pesa
1427,2025-10-07,Tuesday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,1,35,35,M-Pesa
1428,2025-10-07,Tuesday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,3,25,75,M-Pesa
1429,2025-10-07,Tuesday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,3,35,105,M-Pesa
1430,2025-10-07,Tuesday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,2,120,240,M-Pesa
1431,2025-10-07,Tuesday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,3,10,30,M-Pesa
1432,2025-10-07,Tuesday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,2,25,50,Cash
1433,2025-10-07,Tuesday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,1,40,40,M pesa
1434,2025-10-07,Tuesday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,2,25,50,M-Pesa
1435,2025-10-07,Tuesday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,1,10,10,M-Pesa
1436,2025-10-07,Tuesday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,2,30,60,Insurance
1437,2025-10-07,Tuesday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,3,40,120,M-Pesa
1438,2025-10-07,Tuesday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,3,35,116,M pesa
1439,2025-10-07,Tuesday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,1,35,35,
1440,2025-10-07,Tuesday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,1,15,15,M-Pesa
1441,2025-10-07,Tuesday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,1,10,10,Cash
1442,2025-10-07,Tuesday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,2,20,40,M-Pesa
1443,2025-10-07,Tuesday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,2,20,40,M-Pesa
1444,2025-10-07,Tuesday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,1,30,30,M-Pesa
1445,2025-10-07,Tuesday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,3,35,105,Cash
1446,2025-10-07,Tuesday,B01,Nairobi CBD,P008,,Diabetes,2,450,900,M-Pesa
1447,2025-10-07,Tuesday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,2,120,240,Cash
1448,2025-10-07,Tuesday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,2,15,30,M-Pesa
1449,2025-10-07,Tuesday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,1,35,35,M-Pesa
1450,2025-10-07,Tuesday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,1,90,90,M-Pesa
1451,2025-10-07,Tuesday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,1,30,30,Cash
1452,2025-10-07,Tuesday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,1,15,15,
1453,2025-10-07,Tuesday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,3,25,75,M-Pesa
1454,2025-10-07,Tuesday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,3,35,105,M pesa
1455,2025-10-07,Tuesday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,1,25,25,M pesa
1456,2025-10-07,Tuesday,B02,embakasi,P009,Amlodipine 5mg,Hypertension,2,30,60,M-Pesa
1457,2025-10-07,Tuesday,B02,Embakasi,P008,Insulin,Diabetes,1,450,450,M-Pesa
1458,2025-10-07,Tuesday,B02,Embakasi,P007,Metformin 500mg,Diabetes,3,40,120,M-Pesa
1459,2025-10-07,Tuesday,B02,Embakasi,P008,Insulin,Diabetes,3,450,1350,M-Pesa
1460,2025-10-07,Tuesday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,2,35,70,M-Pesa
1461,2025-10-07,Tuesday,B02,Embakasi,P008,Insulin,Diabetes,3,450,1350,M-Pesa
1462,2025-10-07,Tuesday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,1,30,30,M pesa
1463,2025-10-07,Tuesday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,2,120,240,M-Pesa
1464,2025-10-07,Tuesday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,1,120,120,Card
1465,2025-10-07,Tuesday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,1,30,30,Cash
1466,2025-10-07,Tuesday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,2,25,50,M-Pesa
1467,2025-10-07,Tuesday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,1,30,30,
1468,2025-10-07,Tuesday,B02,Embakasi,P008,Insulin,Diabetes,3,450,1350,M-Pesa
1469,2025-10-07,Tuesday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,1,25,25,M-Pesa
1470,2025-10-07,Tuesday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,2,90,180,M-Pesa
1471,2025-10-07,Tuesday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,2,30,60,M-Pesa
1472,2025-10-07,Tuesday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,2,10,20,
1473,2025-10-07,Tuesday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,1,30,30,M-Pesa
1474,2025-10-07,Tuesday,B02,Embakasi,P008,Insulin,Diabetes,2,450,911,M-Pesa
1475,2025-10-07,Tuesday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,2,120,240,M-Pesa
1476,2025-10-07,Tuesday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,1,30,30,M-Pesa
1477,2025-10-07,Tuesday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,3,120,360,M-Pesa
1478,2025-10-07,Tuesday,B02,Embakasi,P004,,Antibiotic,1,120,120,M-Pesa
1479,2025-10-07,Tuesday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,2,15,30,Cash
1480,2025-10-07,Tuesday,B02,Embakasi,P001,,Pain Relief,2,10,20,Insurance
1481,2025-10-07,Tuesday,B02,embakasi,P006,Cough Syrup,Cold & Flu,1,90,90,Card
1482,2025-10-08,Wednesday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,2,10,20,M-Pesa
1483,2025-10-08,Wednesday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,2,90,180,Card
1484,2025-10-08,Wednesday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,1,30,30,M-Pesa
1485,2025-10-08,Wednesday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,2,15,30,
1486,2025-10-08,Wednesday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,3,90,270,M-Pesa
1487,2025-10-08,Wednesday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,2,120,240,M-Pesa
1488,2025-10-08,Wednesday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,2,120,240,M-Pesa
1489,2025-10-08,Wednesday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,3,20,60,Cash
1490,2025-10-08,Wednesday,B01,,P002,Ibuprofen 200mg,Pain Relief,2,15,30,Cash
1491,2025-10-08,Wednesday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,1,35,35,M-Pesa
1492,2025-10-08,Wednesday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,1,25,25,M pesa
1493,2025-10-08,Wednesday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,1,35,35,Cash
1494,2025-10-08,Wednesday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,3,10,30,M-Pesa
1495,2025-10-08,Wednesday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,2,25,50,M-Pesa
1496,2025-10-08,Wednesday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,1,25,25,Cash
